 1  2  -1.81902823e-05   1.12247927e-05   4.36433696e-03   2.66239774e+00 
 1  4  -2.91590951e-05   9.31934859e-06   6.97438945e-03   3.35546208e+00 
 1  5   1.36407270e-05   7.45333105e-06   3.28790859e-03   1.22732715e+00 
 1  6  -8.91224153e-07   2.79031333e-06   4.58472020e-04   4.04504169e-01 
 1  7   4.82901899e-06   5.58667091e-06   1.18687831e-03   3.03960176e-01 
 1  8   1.91986978e-06   5.69664461e-06   9.35201188e-04   1.94005776e-01 
 1  9  -3.90974696e-07   2.73667093e-06   3.22441050e-04   1.38969947e-01 
 1 10  -7.98813180e-07   9.44523829e-07   1.95058636e-04   1.04086662e-01 
 1 11  -1.29551778e-06   1.52562289e-06   3.67474112e-04   3.22588349e-01 
 1 12   1.86010245e-06   1.55834062e-06   4.85452457e-04   4.58620723e-01 
 1 13  -2.18214203e-06   3.56675586e-06   7.47624330e-04   8.12864844e-01 
 1 14   7.27318411e-06   4.48981173e-06   1.79286623e-03   1.03271145e+00 
 1 15   6.98865931e-07   7.81973415e-06   1.32489336e-03   1.54888398e+00 
 1 16  -1.64275876e-05   3.66326646e-05   7.33625623e-03   6.80660601e+00 
 1 17   3.41979194e-05   2.75585749e-05   8.02458020e-03   6.22567549e+00 
 1 18  -3.28099010e-05   1.36785907e-05   7.92720801e-03   3.98133155e+00 
 1 19  -1.23057572e-05   1.89770005e-05   4.48403205e-03   3.94235862e+00 
 1 20  -3.30564333e-06   1.28034505e-06   7.93574756e-04   4.14646152e-01 
 1 21  -6.49235651e-07   4.41712485e-06   8.64697753e-04   8.18538256e-01 
 1 22  -1.44007167e-06   2.36214446e-06   5.62705434e-04   4.60151970e-01 
 1 23   2.90817026e-06   2.95495792e-06   6.93324784e-04   5.55475184e-01 
 1 24   2.05948775e-06   9.52094262e-07   4.86508296e-04   2.94435368e-01 
 1 25   3.62937110e-06   2.95326578e-06   8.82623309e-04   7.24772655e-01 
 1 26   1.01014162e-05   3.77530167e-06   2.36500373e-03   1.24766931e+00 
 1 27   5.92732802e-06   2.27804294e-06   1.38896779e-03   7.28505520e-01 
 1 28   2.09137914e-07   4.75836590e-07   9.61066836e-05   1.05641546e-01 
 1 29   8.92404975e-06   4.06829561e-06   2.11969798e-03   1.14129656e+00 
 1 30   8.17271140e-06   3.98985180e-06   1.94267287e-03   9.24656774e-01 
 1 31   2.27447766e-07   3.73723346e-07   7.62458480e-05   1.20715624e-01 
 1 32   1.71527260e-06   3.59151366e-07   4.09840864e-04   2.17691190e-01 
 1 33   2.51853836e-06   1.41541347e-06   6.13065670e-04   3.42814371e-01 
 1 34   1.34983264e-06   7.46340172e-07   3.26254290e-04   2.62311990e-01 
 1 35   1.21576112e-07   4.16716686e-07   8.90100413e-05   8.97486436e-02 
 1 36   1.21610964e-06   1.78864484e-06   3.34244075e-04   2.58011987e-01 
 1 37  -1.09922833e-06   5.21569192e-07   2.54896015e-04   1.70439808e-01 
 1 38   1.96302015e-08   8.03268479e-07   1.58266272e-04   1.49763787e-01 
 1 39   2.69185690e-07   2.95757633e-07   6.66285778e-05   7.69396604e-02 
 1 40   1.17282397e-06   1.15942075e-06   2.89389906e-04   1.75599081e-01 
 1 41   2.03032596e-08   2.42651056e-06   4.33580249e-04   3.90411518e-01 
 1 42   3.23284938e-06   4.55210390e-06   8.25341234e-04   2.53351562e-01 
 1 43   8.21943724e-06   4.29756675e-06   1.91520207e-03   7.16888805e-01 
 1 44  -9.37154175e-07   4.42444666e-06   8.58381785e-04   3.72367007e-01 
 1 45  -4.29141945e-06   3.19980924e-06   9.98364176e-04   5.45681022e-01 
 1 46   2.26999827e-06   1.14872708e-06   5.37969530e-04   3.18357607e-01 
 1 47  -1.18795169e-07   2.10364326e-06   2.05614371e-04   1.16394839e-01 
 1 48  -2.08642985e-06   1.39006665e-06   4.91333240e-04   2.53897878e-01 
 1 49   2.96319968e-06   2.31358477e-06   7.08481379e-04   3.22789263e-01 
 1 50   3.38125109e-06   2.61916926e-06   8.02908511e-04   4.87699817e-01 
 1 51  -2.06522271e-06   9.20717101e-07   4.88883539e-04   2.83837173e-01 
 1 52  -1.96505646e-06   5.75097869e-07   4.66689121e-04   2.25971895e-01 
 1 53   3.07421001e-07   2.92497838e-07   8.32297829e-05   6.43028215e-02 
 1 54  -9.43908531e-07   9.22039251e-07   2.55242183e-04   2.21518159e-01 
 1 55   1.94880030e-08   1.12709157e-06   2.10691234e-04   2.63791568e-01 
 1 56   9.82884104e-07   2.55278641e-06   4.68607282e-04   4.44569240e-01 
 1 57  -4.81463784e-08   2.99102039e-06   5.73260511e-04   5.70805703e-01 
 1 58   3.33272090e-06   1.28026741e-06   7.89700736e-04   4.28805532e-01 
 1 59  -2.57204673e-06   9.00894600e-07   6.07703853e-04   3.53908089e-01 
 1 60   5.64672779e-06   5.75421824e-06   1.37174963e-03   1.18460595e+00 
 1 61  -5.34538180e-05   4.57166804e-05   1.25687096e-02   9.16919382e+00 
 1 62   1.30016671e-05   3.58507492e-05   6.27101079e-03   6.80784209e+00 
 1 63  -2.79058124e-05   2.36730929e-05   6.92109670e-03   6.39913125e+00 
 1 64  -7.61049101e-06   6.49238589e-06   1.87957072e-03   1.35482214e+00 
 1 65  -2.12479547e-05   7.27840923e-06   5.09881514e-03   2.66696280e+00 
 1 66  -7.86815391e-06   4.15562869e-06   1.87730490e-03   8.29166660e-01 
 1 67   8.78666881e-06   6.18123563e-06   2.10917680e-03   1.15868785e+00 
 1 68  -1.47806044e-06   5.07058221e-06   8.13136963e-04   4.87540835e-01 
 1 69   9.27446307e-06   5.45862803e-06   2.19357493e-03   5.33681147e-01 
 1 70   2.42603843e-06   4.04685048e-06   6.38658871e-04   2.09025820e-01 
 1 71   4.01769762e-06   7.07892796e-06   1.10194632e-03   2.62134317e-01 
 1 72  -3.18456126e-07   1.67111630e-06   2.86440151e-04   2.45685078e-01 
 1 73   1.22673794e-07   5.04761277e-07   7.89935640e-05   8.75296792e-02 
 1 74  -3.53933786e-07   1.35336960e-07   8.45438977e-05   5.38238228e-02 
 1 75   1.93185395e-07   9.90492461e-08   4.63342152e-05   3.44975309e-02 
 1 76   3.84440036e-07   9.95851781e-08   9.21026887e-05   4.55611285e-02 
 2  3  -2.44407862e-05   1.15636903e-05   5.79802394e-03   3.56773226e+00 
 2  5  -1.53645812e-05   1.04110416e-05   3.67334934e-03   1.46286750e+00 
 2  6  -1.30157125e-06   3.40933514e-06   4.27507635e-04   2.49420673e-01 
 2  7   5.38805634e-06   7.58867816e-06   1.31329974e-03   4.62079677e-01 
 2  8   2.98000579e-06   5.55137055e-06   1.06950496e-03   2.37503213e-01 
 2  9   1.66450302e-06   1.81987174e-06   4.06444383e-04   1.60352586e-01 
 2 10   1.70335194e-06   3.06330143e-06   4.22811652e-04   1.77929461e-01 
 2 11   5.90451865e-06   4.51044347e-06   1.42193919e-03   4.95017060e-01 
 2 12   1.59814100e-05   7.32213045e-06   3.85151755e-03   1.71899909e+00 
 2 13  -8.47935809e-06   2.86951420e-06   2.06472734e-03   1.50872712e+00 
 2 14   1.02507276e-04   3.22302490e-05   2.45244703e-02   1.20801022e+01 
 2 15  -1.24120529e-04   5.27788155e-05   2.94071019e-02   1.57491793e+01 
 2 16   2.26402795e-05   6.39594208e-06   5.36801596e-03   2.71590244e+00 
 2 17   2.70250539e-05   1.67261190e-05   6.63760989e-03   3.75573946e+00 
 2 18  -2.31100975e-06   7.60624355e-07   5.42801854e-04   3.17064942e-01 
 2 19  -5.49766831e-06   3.78628714e-06   1.38341841e-03   8.08992750e-01 
 2 20  -1.27407009e-06   6.43342987e-07   3.10358095e-04   1.70453440e-01 
 2 21  -5.05229979e-08   1.15421978e-06   2.03786124e-04   2.55763098e-01 
 2 22  -1.87109913e-06   5.97852739e-07   4.45347266e-04   2.29801284e-01 
 2 23   2.42684767e-07   5.87201274e-07   1.02612165e-04   1.29683446e-01 
 2 24   1.34334469e-06   4.32804991e-07   3.23104359e-04   1.63790262e-01 
 2 25   4.40100337e-07   1.29866583e-06   2.41199795e-04   2.69950948e-01 
 2 26   1.90446933e-06   1.04814012e-06   4.57804273e-04   2.71192696e-01 
 2 27   1.08741811e-06   8.32157076e-07   2.63366515e-04   1.88144204e-01 
 2 28   3.17021626e-07   4.06443597e-07   9.38237929e-05   7.82707845e-02 
 2 29   4.57219816e-06   1.69801427e-06   1.08695011e-03   5.48685236e-01 
 2 30   2.26511212e-06   1.90116347e-06   5.49121846e-04   4.33294590e-01 
 2 31   1.10232710e-06   4.32616529e-07   2.62016486e-04   1.47264137e-01 
 2 32   3.40551182e-06   9.63667293e-07   8.09528985e-04   4.17549388e-01 
 2 33   7.09613463e-06   2.17524258e-06   1.67664148e-03   9.04028646e-01 
 2 34   2.08538543e-06   1.33550392e-06   4.94889992e-04   4.30157812e-01 
 2 35   4.53078508e-07   3.20642115e-07   1.14078510e-04   7.15136788e-02 
 2 36   1.11717998e-07   4.94408885e-07   8.42247729e-05   9.29788894e-02 
 2 37  -6.83603528e-07   1.91607153e-07   1.63555434e-04   8.74213682e-02 
 2 38  -3.86114632e-07   2.88517325e-07   9.71948554e-05   7.55629924e-02 
 2 39   8.58635292e-09   2.19038508e-07   3.23007383e-05   6.62964270e-02 
 2 40   9.46518532e-07   6.99131035e-07   2.24179222e-04   9.40168387e-02 
 2 41  -1.36280049e-06   5.68413445e-07   3.29513139e-04   2.33949292e-01 
 2 42  -6.13472600e-07   2.25599579e-06   3.78208796e-04   1.89475213e-01 
 2 43   2.02048789e-06   2.64928041e-06   6.54360365e-04   4.10312646e-01 
 2 44  -1.97684462e-06   3.59223204e-06   5.95508699e-04   4.58332581e-01 
 2 45   1.38651302e-05   9.38911094e-06   3.29956774e-03   1.32370029e+00 
 2 46   2.95522646e-06   2.91177528e-06   7.32359788e-04   2.98851391e-01 
 2 47   1.93308787e-06   2.07604633e-06   4.87398690e-04   1.57573860e-01 
 2 48  -8.16914223e-07   2.72806145e-06   4.49049151e-04   3.29151525e-01 
 2 49   1.90524944e-06   1.85884798e-06   4.59948674e-04   2.98345201e-01 
 2 50   2.67096654e-06   1.52949040e-06   6.17031339e-04   3.55799724e-01 
 2 51   1.16220720e-08   5.64616490e-07   9.84526616e-05   1.41876540e-01 
 2 52  -1.47937241e-06   4.46544823e-07   3.50133048e-04   1.80541801e-01 
 2 53   3.40754023e-07   2.18243730e-07   8.70478393e-05   6.26564627e-02 
 2 54  -9.05190018e-07   4.02215649e-07   2.14516534e-04   1.27466452e-01 
 2 55  -1.63980626e-06   1.05816351e-06   3.98512449e-04   2.44575840e-01 
 2 56   3.50254100e-06   2.27490210e-06   8.07102356e-04   6.45530882e-01 
 2 57  -1.91345082e-06   1.00852378e-06   4.67432565e-04   2.58680664e-01 
 2 58   2.19160513e-07   2.69208074e-07   6.02083392e-05   8.25994784e-02 
 2 59  -4.75512378e-07   2.32029689e-06   4.05542991e-04   4.84337594e-01 
 2 60  -2.31069379e-06   1.60500668e-06   5.78240417e-04   3.70775989e-01 
 2 61   1.26461640e-05   5.95217171e-06   2.99058635e-03   1.62762899e+00 
 2 62  -2.86596042e-05   9.71376032e-06   6.89861461e-03   3.42721091e+00 
 2 63  -5.41624158e-05   1.94706113e-05   1.29878939e-02   6.73449901e+00 
 2 64   1.20963688e-05   2.77548781e-05   5.79145578e-03   5.68652949e+00 
 2 65  -1.32030369e-05   5.15511125e-06   3.08275566e-03   2.24490094e+00 
 2 66   1.53078689e-05   9.09680093e-06   3.73664604e-03   1.95465126e+00 
 2 67   5.58322802e-06   6.18345146e-06   1.53641751e-03   1.02408777e+00 
 2 68   7.57529706e-07   5.37022985e-06   9.11889952e-04   4.58748335e-01 
 2 69  -5.45259146e-07   2.72159839e-06   3.18339962e-04   2.27687991e-01 
 2 70   7.43832006e-07   1.49967938e-06   2.44828406e-04   9.47541071e-02 
 2 71   1.13065023e-06   4.86806032e-06   4.81358439e-04   2.42801734e-01 
 2 72  -6.86277019e-07   8.40679149e-07   1.90917951e-04   1.17417292e-01 
 2 73  -7.34751810e-07   6.86139071e-07   1.84023057e-04   1.20386502e-01 
 2 74  -1.30614018e-07   1.99508734e-07   4.36880980e-05   4.55609028e-02 
 2 75  -6.47921933e-07   4.25671998e-07   1.62935546e-04   8.07784825e-02 
 2 76   9.79158063e-08   1.36384855e-07   2.96237432e-05   2.97704132e-02 
 3  4  -3.89515357e-05   1.63824154e-05   9.28511371e-03   4.57057614e+00 
 3  6  -4.61476344e-06   2.69350418e-05   4.38075040e-03   2.53960272e+00 
 3  7   2.43548402e-05   2.16258329e-05   5.81726670e-03   1.29613454e+00 
 3  8   1.11966464e-05   1.88704806e-05   3.96116870e-03   8.54495089e-01 
 3  9   8.36930642e-06   6.75388606e-06   2.02968731e-03   6.46747254e-01 
 3 10   4.26436525e-06   6.33166009e-06   1.09124584e-03   4.49966886e-01 
 3 11   7.54919521e-06   1.05418217e-05   2.19101305e-03   1.28398583e+00 
 3 12   4.45174295e-05   2.57129826e-05   1.08919826e-02   4.38623651e+00 
 3 13   3.66270840e-07   2.37481608e-05   3.82150504e-03   4.53149249e+00 
 3 14  -2.94088123e-05   8.29058367e-05   1.61323470e-02   1.61968063e+01 
 3 15   8.57592524e-05   4.61029140e-05   2.00414891e-02   1.40485396e+01 
 3 16  -7.01917336e-05   2.03069447e-05   1.68107674e-02   8.27241182e+00 
 3 17   3.90610499e-05   1.22422455e-05   9.26213938e-03   4.61607048e+00 
 3 18   1.11496961e-05   6.27349327e-06   2.70582012e-03   1.49052350e+00 
 3 19  -1.51819092e-05   6.26965724e-06   3.63977108e-03   1.81288695e+00 
 3 20  -2.05283681e-06   9.20363362e-07   4.94596067e-04   2.42257556e-01 
 3 21   1.08954722e-05   4.71603149e-06   2.61509155e-03   1.34220796e+00 
 3 22  -1.35143161e-06   3.78762956e-06   7.01665821e-04   8.00726714e-01 
 3 23  -2.07215563e-06   4.80111156e-06   1.06676684e-03   9.35581680e-01 
 3 24   4.44130887e-06   2.39477873e-06   1.04115362e-03   5.91888515e-01 
 3 25  -6.73541965e-06   7.24692064e-06   1.92170195e-03   1.44293973e+00 
 3 26  -2.05128498e-06   8.62813033e-06   1.76314014e-03   1.65742631e+00 
 3 27   7.87856839e-06   5.27053511e-06   1.81018617e-03   1.21643334e+00 
 3 28   1.26527304e-06   1.39523207e-06   3.37637918e-04   3.15911191e-01 
 3 29  -3.79555267e-06   6.92266120e-06   1.44533502e-03   1.49229197e+00 
 3 30   1.32301572e-05   7.03730554e-06   3.08243758e-03   1.92833210e+00 
 3 31   2.52048841e-06   9.33792068e-07   6.03289491e-04   3.77503184e-01 
 3 32   2.36272245e-06   1.90097552e-06   5.73474858e-04   5.33127257e-01 
 3 33   1.14497981e-06   7.35024384e-06   1.44545857e-03   1.41575235e+00 
 3 34   7.55864049e-06   4.70971288e-06   1.80034159e-03   1.21164598e+00 
 3 35   2.21243258e-09   7.33542284e-07   1.33143387e-04   1.76580590e-01 
 3 36   4.05144798e-06   2.88882293e-06   9.98900229e-04   6.36300892e-01 
 3 37  -1.83833629e-06   1.04091084e-06   4.34565104e-04   2.61133833e-01 
 3 38  -1.31099265e-06   1.49720587e-06   3.72891859e-04   3.17421658e-01 
 3 39   7.80919371e-07   1.28910689e-06   2.48097597e-04   2.62242234e-01 
 3 40   3.41333906e-06   2.72962129e-06   7.93295948e-04   3.81018388e-01 
 3 41  -2.53542098e-06   3.12496107e-06   7.26519557e-04   6.97304116e-01 
 3 42  -2.51326847e-06   1.24346228e-05   2.39959917e-03   1.04475442e+00 
 3 43   1.63671081e-05   1.03126143e-05   3.87381834e-03   1.83595318e+00 
 3 44  -2.68294034e-05   1.70740699e-05   6.32008028e-03   2.34889704e+00 
 3 45  -1.39544168e-06   2.28505855e-05   3.89158884e-03   3.40121393e+00 
 3 46   1.27383347e-06   6.21590859e-06   8.16971843e-04   7.82992409e-01 
 3 47   2.98997290e-07   7.10401932e-06   8.47615267e-04   3.83646727e-01 
 3 48  -6.42150440e-06   6.00371381e-06   1.55607855e-03   9.28270317e-01 
 3 49   7.10845062e-06   5.75182651e-06   1.78417890e-03   1.02988502e+00 
 3 50   3.50322737e-06   6.16900990e-06   1.11694516e-03   1.12865970e+00 
 3 51   1.42773347e-06   1.46340934e-06   3.77806504e-04   3.82298882e-01 
 3 52  -1.50843574e-06   1.53178192e-06   3.86971862e-04   4.05790738e-01 
 3 53   1.73849378e-06   9.54087646e-07   4.22698766e-04   2.18481744e-01 
 3 54   1.34130645e-06   2.20912421e-06   4.87338026e-04   5.03631905e-01 
 3 55  -3.76878696e-06   2.26432349e-06   9.12578613e-04   5.03145831e-01 
 3 56  -1.16094582e-06   5.71070871e-06   1.15064068e-03   1.11395045e+00 
 3 57  -3.87019091e-06   1.50478991e-06   9.27716349e-04   4.58107593e-01 
 3 58   2.85546813e-06   1.54848218e-06   6.68127522e-04   4.01410546e-01 
 3 59  -3.83223825e-06   2.59226142e-06   8.95315071e-04   7.42428668e-01 
 3 60  -4.24855828e-06   4.26695698e-06   1.13180238e-03   8.99531250e-01 
 3 61   2.07830333e-05   1.19650934e-05   5.04597222e-03   2.92656462e+00 
 3 62   5.43074838e-06   1.75198972e-05   3.36620318e-03   3.57768052e+00 
 3 63  -1.92038638e-05   7.29418246e-06   4.54555460e-03   2.27270039e+00 
 3 64   3.36220249e-05   1.14034738e-05   8.06078581e-03   4.11383155e+00 
 3 65  -8.35481241e-05   8.75807295e-05   2.14745187e-02   1.73809466e+01 
 3 66  -1.30084690e-05   3.18236318e-05   5.82880130e-03   6.06089532e+00 
 3 67  -1.86652546e-05   1.79441831e-05   4.56077967e-03   4.37608338e+00 
 3 68  -2.60882765e-05   3.28538429e-05   7.23051115e-03   1.88780738e+00 
 3 69   1.78332700e-05   1.72528846e-05   4.48431095e-03   1.75719664e+00 
 3 70   1.75827488e-06   1.24029088e-05   2.24055090e-03   6.22225026e-01 
 3 71   7.66431064e-06   1.06764698e-05   1.98970045e-03   5.50910032e-01 
 3 72  -7.94617799e-07   3.37406395e-06   4.86751360e-04   4.23623298e-01 
 3 73  -8.29243981e-08   1.51080011e-06   1.96900780e-04   2.01681094e-01 
 3 74  -1.23109492e-07   4.75398553e-07   8.22308031e-05   1.04250663e-01 
 3 75  -1.31912420e-06   3.26326179e-07   3.14771433e-04   1.51913180e-01 
 3 76  -1.31178407e-07   1.88398059e-07   4.19573294e-05   5.71859750e-02 
 4  5   5.82686730e-05   3.17374314e-05   1.39633775e-02   6.28009822e+00 
 4  7  -4.79770571e-05   4.47730853e-05   1.12588954e-02   3.38379744e+00 
 4  8  -4.25650741e-06   3.25677683e-05   4.43416267e-03   1.51545134e+00 
 4  9  -5.88829363e-06   1.58173373e-05   2.50441926e-03   1.08299411e+00 
 4 10  -8.31451159e-06   1.51857133e-05   2.46991579e-03   1.19265391e+00 
 4 11  -3.29060683e-05   1.54417935e-05   7.92637819e-03   3.79069346e+00 
 4 12   1.01573624e-05   5.17933996e-05   8.31653079e-03   1.09395751e+01 
 4 13  -8.14991278e-05   1.36566170e-04   2.70375057e-02   2.56910065e+01 
 4 14  -6.22895868e-06   4.86236612e-05   9.07672135e-03   1.01527516e+01 
 4 15   6.37767898e-05   4.10277356e-05   1.55963781e-02   7.93370062e+00 
 4 16  -1.15135979e-05   4.20182761e-06   2.76192567e-03   1.30853232e+00 
 4 17   3.30228460e-06   6.01890112e-06   1.27236612e-03   1.13235554e+00 
